month,station,scount,ecount,total_s_e_counts
2022-03,Bushwick Ave & Linden St,389.0,378.0,767.0
2022-03,Bushwick Ave & McKibbin St,387.0,383.0,770.0
2022-03,Bushwick Ave & Powers St,795.0,792.0,1587.0
2022-03,Bushwick Ave & Stagg St,349.0,354.0,703.0
2022-03,Butler St & Court St,802.0,836.0,1638.0
2022-03,Cabrini Blvd & W 177 St,143.0,118.0,261.0
2022-03,Cadman Plaza E & Red Cross Pl,1148.0,1166.0,2314.0
2022-03,Cadman Plaza E & Tillary St,1253.0,1268.0,2521.0
2022-03,Calyer St & Guernsey St,29.0,49.0,78.0
2022-03,Calyer St & Jewel St,647.0,697.0,1344.0
2022-03,Cambridge Pl & Gates Ave,872.0,878.0,1750.0
2022-03,Canal St & Rutgers St,4317.0,4344.0,8661.0
2022-03,Carlton Ave & Dean St,1490.0,1499.0,2989.0
2022-03,Carlton Ave & Flushing Ave,1074.0,1086.0,2160.0
2022-03,Carlton Ave & Park Ave,761.0,754.0,1515.0
2022-03,Carmine St & 6 Ave,4825.0,4785.0,9610.0
2022-03,Carroll St & 5 Ave,1171.0,1169.0,2340.0
2022-03,Carroll St & 6 Ave,1272.0,1291.0,2563.0
2022-03,Carroll St & Bond St,707.0,714.0,1421.0
2022-03,Carroll St & Columbia St,992.0,1002.0,1994.0
2022-03,Carroll St & Franklin Ave,361.0,361.0,722.0
2022-03,Carroll St & Smith St,1773.0,1803.0,3576.0
2022-03,Carroll St & Washington Ave,322.0,336.0,658.0
2022-03,Cathedral Pkwy & Broadway,1827.0,1817.0,3644.0
